2025-11-27 18:08:22.155 | WARNING  | model_autofetch:autofetch_if_needed:77 - AUTOFETCH: napaka pri /media/4tb/Kameleon/cell/models/base/wizard-vicuna-uncensored-13b.docker: Invalid URL '/media/4tb/Kameleon/cell/models/base/wizard-vicuna-uncensored-13b.docker': No scheme supplied. Perhaps you meant https:///media/4tb/Kameleon/cell/models/base/wizard-vicuna-uncensored-13b.docker?
2025-11-27 18:08:22.155 | WARNING  | model_autofetch:autofetch_if_needed:77 - AUTOFETCH: napaka pri /media/4tb/Kameleon/cell/models/base/qwen3-coder-480b.bin: Invalid URL '/media/4tb/Kameleon/cell/models/base/qwen3-coder-480b.bin': No scheme supplied. Perhaps you meant https:///media/4tb/Kameleon/cell/models/base/qwen3-coder-480b.bin?
2025-11-27 18:08:22.155 | WARNING  | model_autofetch:autofetch_if_needed:77 - AUTOFETCH: napaka pri /media/4tb/Kameleon/cell/models/base/deepseek-r1-70b.model: Invalid URL '/media/4tb/Kameleon/cell/models/base/deepseek-r1-70b.model': No scheme supplied. Perhaps you meant https:///media/4tb/Kameleon/cell/models/base/deepseek-r1-70b.model?
2025-11-27 18:08:22.155 | WARNING  | model_autofetch:autofetch_if_needed:77 - AUTOFETCH: napaka pri /media/4tb/Kameleon/cell/models/base/gpt-oss-120b.model: Invalid URL '/media/4tb/Kameleon/cell/models/base/gpt-oss-120b.model': No scheme supplied. Perhaps you meant https:///media/4tb/Kameleon/cell/models/base/gpt-oss-120b.model?
2025-11-27 18:08:22.155 | INFO     | convergence_loop:convergence_loop:17 - CONVERGENCE: zagon konvergenčnega cikla
2025-11-27 18:08:22.155 | DEBUG    | eval_cycle:evaluate_and_update_knowledge:58 - EVAL_CYCLE: brez izhodov agentov.
2025-11-27 18:08:22.155 | DEBUG    | convergence_loop:convergence_loop:33 - CONVERGENCE: ni na voljo zadostnih rezultatov.
2025-11-27 18:08:24.156 | DEBUG    | eval_cycle:evaluate_and_update_knowledge:58 - EVAL_CYCLE: brez izhodov agentov.
2025-11-27 18:08:24.156 | DEBUG    | convergence_loop:convergence_loop:33 - CONVERGENCE: ni na voljo zadostnih rezultatov.
2025-11-27 18:08:26.156 | DEBUG    | eval_cycle:evaluate_and_update_knowledge:58 - EVAL_CYCLE: brez izhodov agentov.
2025-11-27 18:08:26.157 | DEBUG    | convergence_loop:convergence_loop:33 - CONVERGENCE: ni na voljo zadostnih rezultatov.
2025-11-27 18:08:28.157 | DEBUG    | eval_cycle:evaluate_and_update_knowledge:58 - EVAL_CYCLE: brez izhodov agentov.
2025-11-27 18:08:28.157 | DEBUG    | convergence_loop:convergence_loop:33 - CONVERGENCE: ni na voljo zadostnih rezultatov.
2025-11-27 18:08:30.157 | DEBUG    | eval_cycle:evaluate_and_update_knowledge:58 - EVAL_CYCLE: brez izhodov agentov.
2025-11-27 18:08:30.157 | DEBUG    | convergence_loop:convergence_loop:33 - CONVERGENCE: ni na voljo zadostnih rezultatov.
2025-11-27 18:08:32.158 | DEBUG    | eval_cycle:evaluate_and_update_knowledge:58 - EVAL_CYCLE: brez izhodov agentov.
2025-11-27 18:08:32.158 | DEBUG    | convergence_loop:convergence_loop:33 - CONVERGENCE: ni na voljo zadostnih rezultatov.
2025-11-27 18:08:34.158 | DEBUG    | eval_cycle:evaluate_and_update_knowledge:58 - EVAL_CYCLE: brez izhodov agentov.
2025-11-27 18:08:34.158 | DEBUG    | convergence_loop:convergence_loop:33 - CONVERGENCE: ni na voljo zadostnih rezultatov.
2025-11-27 18:08:36.158 | DEBUG    | eval_cycle:evaluate_and_update_knowledge:58 - EVAL_CYCLE: brez izhodov agentov.
2025-11-27 18:08:36.159 | DEBUG    | convergence_loop:convergence_loop:33 - CONVERGENCE: ni na voljo zadostnih rezultatov.
2025-11-27 18:08:38.159 | DEBUG    | eval_cycle:evaluate_and_update_knowledge:58 - EVAL_CYCLE: brez izhodov agentov.
2025-11-27 18:08:38.159 | DEBUG    | convergence_loop:convergence_loop:33 - CONVERGENCE: ni na voljo zadostnih rezultatov.
2025-11-27 18:08:40.159 | DEBUG    | eval_cycle:evaluate_and_update_knowledge:58 - EVAL_CYCLE: brez izhodov agentov.
2025-11-27 18:08:40.164 | DEBUG    | convergence_loop:convergence_loop:33 - CONVERGENCE: ni na voljo zadostnih rezultatov.
2025-11-27 18:08:42.164 | DEBUG    | eval_cycle:evaluate_and_update_knowledge:58 - EVAL_CYCLE: brez izhodov agentov.
2025-11-27 18:08:42.164 | DEBUG    | convergence_loop:convergence_loop:33 - CONVERGENCE: ni na voljo zadostnih rezultatov.
2025-11-27 18:08:44.164 | DEBUG    | eval_cycle:evaluate_and_update_knowledge:58 - EVAL_CYCLE: brez izhodov agentov.
2025-11-27 18:08:44.165 | DEBUG    | convergence_loop:convergence_loop:33 - CONVERGENCE: ni na voljo zadostnih rezultatov.
2025-11-27 18:08:45.011 | CRITICAL | kameleon:supervisor_restart:409 - SAFE_MODE aktiven, preverjam možnost restart.
2025-11-27 18:08:51.625 | ERROR    | hardware_autotune:apply_hardware_profile:124 - HARDWARE-AUTOTUNE: ni bilo mogoče uvoziti začetnega profila: [Errno 2] No such file or directory: 'config/hardware_profile.json'
2025-11-27 18:08:51.626 | INFO     | scheduler:scheduler_loop:19 - SCHEDULER: zanka aktivna
2025-11-27 18:08:51.626 | DEBUG    | scheduler:scheduler_loop:28 - SCHEDULER: cikel 0 se začenja.
2025-11-27 18:08:51.626 | INFO     | model_watchdog:verify_all_models:81 - WATCHDOG: preverjam modele v ACTIVE_BASE...
2025-11-27 18:08:51.627 | DEBUG    | orchestrator_shared:register_all_models:108 - MODEL_REGISTRY: preskakujem sha256-9631a2551ac477921b64862e5cd4e13223183d7699ebf6bf6d14488edc8b4552.distilled (nepodprta končnica)
2025-11-27 18:08:51.627 | DEBUG    | orchestrator_shared:register_all_models:108 - MODEL_REGISTRY: preskakujem sha256-90a618fe6ff21b09ca968df959104eb650658b0bef0faef785c18c2795d993e3.distilled (nepodprta končnica)
2025-11-27 18:08:51.627 | INFO     | orchestrator_shared:register_all_models:114 - MODEL_REGISTRY: nalagam model deepseek-r1-70b.model
2025-11-27 18:08:51.627 | CRITICAL | orchestrator_shared:load_model_runtime:86 - Manjka modul 'llama_cpp'. Namesti ga z: pip install llama-cpp-python
2025-11-27 18:08:51.627 | WARNING  | orchestrator_shared:register_all_models:120 - MODEL_REGISTRY: nalaganje spodletelo za deepseek-r1-70b.model
2025-11-27 18:08:51.628 | DEBUG    | orchestrator_shared:register_all_models:108 - MODEL_REGISTRY: preskakujem sha256-c3fb7b7af35d112087fc186d42bd72d1ddce6bbee1c0e06a3a4526a6ebbe5132.distilled (nepodprta končnica)
2025-11-27 18:08:51.628 | DEBUG    | orchestrator_shared:register_all_models:108 - MODEL_REGISTRY: preskakujem sha256-06de597291b824c541015ba9d759cbcd915bccdb48a7217066562b4f38501282.distilled (nepodprta končnica)
